"FileID","FileName","Extension","BusinessDomain","FolderPath","Depth","SizeKB","LastModified","Complexity"
"682","FundingFile682.py",".md","AI","src/components","2","862","2024-12-04","6"
"683","AIFile683.json",".jsx","Youth","frontend/components","2","238","2025-10-01","3"
"684","MentorshipFile684.py",".js","AI","src/services","2","79","2025-05-06","3"
"685","FundingFile685.md",".js","AI","src/pages","2","201","2025-02-27","7"
"686","EntrepreneurFile686.jsx",".md","Funding","frontend/components","2","1013","2024-12-11","6"
"687","AIFile687.html",".html","Mentorship","frontend/components","2","776","2024-12-13","3"
"688","EntrepreneurFile688.json",".json","Youth","ai/models","2","546","2025-07-04","8"
"689","AIFile689.py",".json","Funding","ai/models","2","107","2025-08-26","4"
"690","YouthFile690.txt",".md","Funding","src/services","2","322","2025-07-03","5"
"691","MentorshipFile691.js",".css","Youth","src/pages","2","587","2025-02-15","1"
"692","MentorshipFile692.md",".md","Mentorship","frontend/components","2","158","2025-05-07","2"
"693","AIFile693.js",".md","Entrepreneur","src/services","2","248","2025-06-01","8"
"694","FundingFile694.css",".txt","Youth","src/pages","2","140","2025-05-21","8"
"695","FundingFile695.css",".json","AI","backend/controllers","2","812","2025-09-12","2"
"696","FundingFile696.txt",".md","Funding","backend/controllers","2","965","2024-11-18","4"
"697","FundingFile697.css",".txt","Mentorship","src/services","2","898","2025-09-24","8"
"698","EntrepreneurFile698.css",".js","Entrepreneur","ai/models","2","434","2025-04-13","7"
"699","YouthFile699.py",".html","Entrepreneur","ai/models","2","597","2025-01-31","4"
"700","AIFile700.py",".json","AI","src/services","2","272","2025-08-15","2"
"701","FundingFile701.js",".jsx","Funding","src/components","2","87","2025-04-29","5"
"702","MentorshipFile702.py",".js","Youth","src/pages","2","562","2025-08-04","2"
"703","EntrepreneurFile703.py",".py","Entrepreneur","src/pages","2","411","2024-12-18","3"
"704","AIFile704.txt",".jsx","Funding","ai/models","2","993","2025-04-19","7"
"705","EntrepreneurFile705.py",".md","Youth","src/pages","2","886","2025-01-08","8"
"706","AIFile706.md",".json","Mentorship","src/pages","2","782","2025-07-18","9"
"707","EntrepreneurFile707.txt",".json","Mentorship","src/components","2","873","2025-07-26","7"
"708","FundingFile708.json",".css","Youth","src/components","2","220","2025-08-30","1"
"709","EntrepreneurFile709.md",".txt","Entrepreneur","src/services","2","590","2025-09-01","2"
"710","YouthFile710.md",".js","AI","src/services","2","155","2025-02-19","3"
"711","FundingFile711.txt",".css","Funding","src/services","2","511","2025-06-27","5"
"712","EntrepreneurFile712.jsx",".html","AI","src/pages","2","889","2025-04-15","8"
"713","FundingFile713.html",".jsx","Funding","src/pages","2","403","2025-02-17","6"
"714","YouthFile714.txt",".md","Funding","src/pages","2","586","2025-07-03","3"
"715","FundingFile715.md",".js","Youth","ai/models","2","632","2025-03-06","1"
"716","AIFile716.txt",".jsx","AI","src/services","2","888","2025-01-26","2"
"717","YouthFile717.json",".txt","Youth","src/components","2","286","2025-06-17","7"
"718","EntrepreneurFile718.css",".css","AI","src/services","2","446","2025-09-03","5"
"719","YouthFile719.md",".py","Mentorship","src/pages","2","43","2025-05-02","9"
"720","EntrepreneurFile720.css",".js","AI","src/pages","2","512","2025-10-26","2"
"721","YouthFile721.css",".css","Entrepreneur","src/pages","2","699","2025-01-04","7"
"722","FundingFile722.md",".jsx","AI","ai/models","2","521","2025-11-04","7"
"723","EntrepreneurFile723.py",".md","Youth","ai/models","2","165","2025-05-24","5"
"724","MentorshipFile724.html",".html","Entrepreneur","ai/models","2","771","2025-04-29","5"
"725","MentorshipFile725.txt",".txt","Funding","backend/controllers","2","646","2024-12-20","8"
"726","FundingFile726.md",".jsx","AI","src/components","2","750","2024-12-26","8"
"727","YouthFile727.json",".js","Mentorship","src/components","2","627","2025-10-23","7"
"728","YouthFile728.html",".json","Youth","ai/models","2","1013","2025-08-12","1"
"729","EntrepreneurFile729.js",".css","Funding","ai/models","2","553","2025-07-24","1"
"730","MentorshipFile730.md",".jsx","Funding","src/pages","2","125","2024-11-20","6"
"731","EntrepreneurFile731.js",".jsx","AI","ai/models","2","310","2025-04-28","7"
"732","FundingFile732.css",".jsx","Funding","src/pages","2","583","2024-12-11","6"
"733","MentorshipFile733.py",".json","AI","src/pages","2","692","2025-01-27","4"
"734","AIFile734.txt",".jsx","Youth","frontend/components","2","682","2024-12-09","5"
"735","MentorshipFile735.md",".html","Mentorship","ai/models","2","580","2025-02-15","2"
"736","YouthFile736.md",".json","Mentorship","ai/models","2","901","2025-06-16","2"
"737","EntrepreneurFile737.html",".md","AI","ai/models","2","768","2025-03-18","4"
"738","FundingFile738.jsx",".jsx","Entrepreneur","src/pages","2","939","2025-03-12","1"
"739","FundingFile739.py",".txt","Mentorship","backend/controllers","2","10","2025-10-28","9"
"740","YouthFile740.txt",".md","Entrepreneur","src/components","2","951","2025-05-31","1"
"741","YouthFile741.html",".html","Mentorship","backend/controllers","2","314","2025-01-01","3"
"742","EntrepreneurFile742.css",".css","AI","ai/models","2","71","2025-01-26","2"
"743","AIFile743.py",".py","Youth","src/components","2","337","2025-04-05","9"
"744","EntrepreneurFile744.css",".js","Entrepreneur","src/components","2","553","2024-11-19","9"
"745","EntrepreneurFile745.md",".txt","Funding","backend/controllers","2","802","2025-01-17","4"
"746","YouthFile746.py",".jsx","Mentorship","frontend/components","2","819","2024-12-02","3"
"747","YouthFile747.md",".jsx","Mentorship","src/components","2","890","2025-08-21","2"
"748","EntrepreneurFile748.md",".js","Funding","frontend/components","2","978","2025-07-22","9"
"749","AIFile749.css",".js","Youth","frontend/components","2","15","2025-08-11","1"
"750","FundingFile750.py",".html","Mentorship","frontend/components","2","71","2025-10-07","6"
"751","EntrepreneurFile751.py",".js","AI","backend/controllers","2","372","2025-06-16","6"
"752","EntrepreneurFile752.css",".html","Entrepreneur","backend/controllers","2","232","2025-04-04","5"
"753","AIFile753.py",".jsx","Entrepreneur","ai/models","2","249","2025-11-10","9"
"754","EntrepreneurFile754.py",".jsx","Entrepreneur","frontend/components","2","655","2025-06-11","2"
"755","AIFile755.py",".md","AI","backend/controllers","2","974","2025-08-04","9"
"756","EntrepreneurFile756.html",".txt","Mentorship","ai/models","2","650","2025-10-06","4"
"757","FundingFile757.html",".py","Entrepreneur","backend/controllers","2","793","2025-08-07","1"
"758","FundingFile758.css",".css","Funding","src/services","2","311","2025-10-28","4"
"759","AIFile759.md",".json","Mentorship","ai/models","2","207","2025-03-11","8"
"760","AIFile760.js",".txt","Funding","src/pages","2","574","2025-06-12","1"
"761","MentorshipFile761.css",".css","Youth","frontend/components","2","524","2025-06-03","3"
"762","MentorshipFile762.md",".json","Funding","frontend/components","2","949","2025-01-29","4"
"763","AIFile763.js",".json","Youth","src/components","2","18","2025-07-08","3"
"764","FundingFile764.md",".html","Mentorship","ai/models","2","766","2024-12-24","7"
"765","MentorshipFile765.json",".html","Youth","src/pages","2","19","2025-09-01","2"
"766","MentorshipFile766.html",".jsx","Entrepreneur","src/services","2","970","2025-01-14","5"
"767","EntrepreneurFile767.css",".jsx","Funding","src/pages","2","50","2025-02-28","8"
"768","YouthFile768.py",".jsx","Entrepreneur","frontend/components","2","310","2025-11-11","1"
"769","FundingFile769.txt",".js","AI","backend/controllers","2","175","2025-03-29","4"
"770","MentorshipFile770.json",".css","Entrepreneur","ai/models","2","1021","2024-12-10","1"
"771","FundingFile771.jsx",".md","Entrepreneur","src/services","2","1011","2025-08-28","6"
"772","YouthFile772.py",".js","Youth","src/components","2","663","2025-02-09","2"
"773","FundingFile773.css",".js","Funding","src/services","2","169","2025-05-07","4"
"774","AIFile774.md",".jsx","AI","src/pages","2","892","2025-07-10","5"
"775","YouthFile775.md",".txt","Youth","ai/models","2","317","2025-06-30","1"
"776","FundingFile776.css",".html","Entrepreneur","src/components","2","455","2025-03-24","6"
"777","YouthFile777.json",".py","Funding","src/services","2","876","2025-06-08","3"
"778","EntrepreneurFile778.py",".txt","Funding","ai/models","2","352","2025-04-15","6"
"779","MentorshipFile779.py",".txt","AI","src/services","2","583","2025-08-31","4"
"780","MentorshipFile780.js",".py","Mentorship","src/components","2","99","2025-10-17","4"
"781","AIFile781.js",".jsx","Youth","src/components","2","805","2025-05-10","8"
"782","MentorshipFile782.css",".html","Entrepreneur","ai/models","2","380","2025-06-30","8"
"783","FundingFile783.json",".css","Mentorship","ai/models","2","835","2025-07-06","8"
"784","FundingFile784.py",".md","Youth","ai/models","2","395","2025-05-06","5"
"785","FundingFile785.txt",".txt","Youth","src/services","2","710","2025-03-15","9"
"786","FundingFile786.html",".txt","Funding","src/services","2","528","2025-10-15","4"
"787","YouthFile787.js",".txt","Funding","src/pages","2","449","2025-08-12","9"
"788","MentorshipFile788.md",".md","Youth","src/components","2","764","2025-11-12","4"
"789","MentorshipFile789.js",".md","Entrepreneur","src/pages","2","51","2025-11-12","6"
"790","AIFile790.html",".html","Youth","frontend/components","2","468","2025-01-30","6"
"791","AIFile791.jsx",".json","Entrepreneur","src/pages","2","897","2025-06-03","8"
"792","YouthFile792.jsx",".txt","Funding","frontend/components","2","1005","2025-06-24","4"
"793","MentorshipFile793.md",".md","Mentorship","backend/controllers","2","343","2025-09-17","9"
"794","FundingFile794.py",".js","Funding","src/pages","2","312","2025-05-06","4"
"795","EntrepreneurFile795.json",".css","Entrepreneur","src/pages","2","488","2025-08-15","4"
"796","MentorshipFile796.jsx",".js","Youth","ai/models","2","101","2025-06-28","3"
"797","EntrepreneurFile797.jsx",".html","Youth","src/pages","2","514","2025-02-01","6"
"798","AIFile798.css",".html","AI","frontend/components","2","967","2025-10-19","9"
"799","EntrepreneurFile799.md",".md","Funding","src/services","2","445","2025-01-04","5"
"800","AIFile800.txt",".py","Entrepreneur","frontend/components","2","492","2025-04-21","1"
"801","AIFile801.css",".txt","Mentorship","backend/controllers","2","595","2025-01-13","3"
"802","YouthFile802.css",".py","Funding","src/pages","2","870","2025-01-10","6"
"803","EntrepreneurFile803.py",".py","AI","src/components","2","722","2025-06-25","4"
"804","FundingFile804.js",".py","Funding","backend/controllers","2","76","2025-02-18","4"
"805","FundingFile805.jsx",".css","Mentorship","src/components","2","982","2025-04-08","7"
"806","FundingFile806.txt",".html","Mentorship","backend/controllers","2","183","2025-06-06","4"
"807","MentorshipFile807.js",".html","Funding","src/pages","2","988","2024-11-25","4"
"808","YouthFile808.js",".js","Mentorship","src/pages","2","642","2025-08-21","3"
"809","AIFile809.json",".txt","Entrepreneur","src/pages","2","871","2024-11-24","8"
"810","MentorshipFile810.css",".css","Funding","src/pages","2","152","2025-06-30","6"
"811","FundingFile811.html",".jsx","AI","backend/controllers","2","525","2025-10-03","3"
"812","FundingFile812.py",".txt","Mentorship","src/components","2","104","2025-05-04","6"
"813","EntrepreneurFile813.txt",".html","AI","src/services","2","1022","2024-11-22","3"
"814","MentorshipFile814.txt",".md","Youth","src/services","2","720","2024-11-17","2"
"815","YouthFile815.jsx",".py","Entrepreneur","src/components","2","818","2025-06-20","7"
"816","AIFile816.py",".txt","AI","frontend/components","2","71","2025-02-03","7"
"817","YouthFile817.json",".json","Mentorship","ai/models","2","501","2025-05-16","2"
"818","AIFile818.html",".json","Entrepreneur","src/services","2","767","2025-09-09","2"
"819","EntrepreneurFile819.md",".py","Funding","frontend/components","2","319","2024-12-08","4"
"820","AIFile820.css",".json","Youth","backend/controllers","2","655","2025-01-13","1"
"821","FundingFile821.py",".js","Mentorship","ai/models","2","407","2025-03-05","1"
"822","FundingFile822.txt",".txt","Youth","src/pages","2","386","2025-03-24","4"
"823","EntrepreneurFile823.js",".jsx","Youth","src/services","2","343","2025-04-10","1"
"824","EntrepreneurFile824.md",".md","Mentorship","src/pages","2","934","2025-07-22","4"
"825","MentorshipFile825.css",".html","Youth","backend/controllers","2","580","2025-10-31","3"
"826","MentorshipFile826.md",".html","Entrepreneur","src/components","2","200","2025-07-09","8"
"827","AIFile827.jsx",".css","Mentorship","backend/controllers","2","409","2024-12-26","7"
"828","EntrepreneurFile828.css",".py","AI","backend/controllers","2","423","2025-01-18","3"
"829","FundingFile829.py",".txt","Mentorship","src/pages","2","547","2025-08-14","3"
"830","EntrepreneurFile830.md",".jsx","Youth","ai/models","2","143","2025-02-10","7"
"831","FundingFile831.css",".md","Funding","frontend/components","2","767","2025-02-21","7"
"832","EntrepreneurFile832.js",".jsx","Youth","src/components","2","296","2024-11-21","2"
"833","AIFile833.jsx",".html","Mentorship","frontend/components","2","104","2025-01-14","5"
"834","FundingFile834.md",".html","Funding","frontend/components","2","652","2025-02-11","7"
"835","YouthFile835.css",".json","Youth","frontend/components","2","7","2025-05-01","8"
"836","MentorshipFile836.html",".txt","Entrepreneur","frontend/components","2","964","2025-02-27","7"
"837","AIFile837.css",".js","Funding","backend/controllers","2","946","2025-07-24","7"
"838","AIFile838.txt",".html","Funding","backend/controllers","2","228","2025-03-16","9"
"839","MentorshipFile839.py",".md","Mentorship","frontend/components","2","427","2025-07-13","2"
"840","EntrepreneurFile840.txt",".jsx","Entrepreneur","backend/controllers","2","417","2025-11-03","4"
"841","EntrepreneurFile841.txt",".js","Funding","src/pages","2","158","2025-05-04","4"
"842","AIFile842.html",".json","Mentorship","frontend/components","2","587","2024-11-20","5"
"843","AIFile843.js",".css","AI","frontend/components","2","381","2025-05-21","5"
"844","EntrepreneurFile844.txt",".txt","Mentorship","src/pages","2","39","2024-11-24","3"
"845","FundingFile845.jsx",".js","Entrepreneur","backend/controllers","2","120","2025-04-30","8"
"846","FundingFile846.html",".css","Youth","src/components","2","1014","2025-07-24","2"
"847","MentorshipFile847.py",".md","Mentorship","ai/models","2","540","2024-12-10","2"
"848","AIFile848.json",".json","Funding","ai/models","2","747","2024-12-03","1"
"849","FundingFile849.txt",".json","AI","src/services","2","902","2024-12-19","6"
"850","FundingFile850.md",".txt","Funding","backend/controllers","2","481","2025-08-08","5"
"851","YouthFile851.jsx",".jsx","Entrepreneur","src/components","2","97","2025-07-19","4"
"852","AIFile852.json",".py","AI","src/components","2","238","2025-04-22","6"
"853","YouthFile853.jsx",".html","Youth","frontend/components","2","310","2025-07-13","4"
"854","MentorshipFile854.md",".txt","AI","ai/models","2","535","2025-05-01","9"
"855","AIFile855.txt",".md","Mentorship","ai/models","2","319","2024-12-17","9"
"856","EntrepreneurFile856.js",".js","AI","src/pages","2","616","2025-06-27","1"
"857","YouthFile857.html",".json","Entrepreneur","src/services","2","903","2025-01-27","6"
"858","EntrepreneurFile858.css",".txt","Funding","src/pages","2","573","2024-12-24","5"
"859","YouthFile859.md",".md","Funding","src/components","2","4","2025-10-10","7"
"860","FundingFile860.md",".css","Mentorship","ai/models","2","841","2025-07-24","6"
"861","AIFile861.md",".py","Youth","src/pages","2","415","2024-11-16","4"
"862","YouthFile862.md",".html","Funding","src/services","2","54","2024-12-17","9"
"863","MentorshipFile863.js",".css","Entrepreneur","src/pages","2","265","2025-02-20","1"
"864","FundingFile864.txt",".py","Funding","frontend/components","2","838","2025-10-17","3"
"865","AIFile865.html",".py","Youth","src/services","2","141","2025-07-27","2"
"866","EntrepreneurFile866.md",".css","Mentorship","src/components","2","741","2025-03-07","3"
"867","MentorshipFile867.json",".txt","Entrepreneur","src/components","2","49","2024-12-13","5"
"868","EntrepreneurFile868.jsx",".txt","AI","src/pages","2","238","2024-11-17","4"
"869","MentorshipFile869.json",".txt","AI","src/services","2","394","2025-11-14","6"
"870","AIFile870.css",".js","Youth","src/components","2","853","2025-03-23","9"
"871","AIFile871.js",".json","Funding","src/services","2","18","2025-02-14","3"
"872","AIFile872.js",".md","Funding","src/pages","2","593","2025-11-14","3"
"873","AIFile873.jsx",".js","Funding","src/components","2","730","2025-06-02","6"
"874","YouthFile874.txt",".md","AI","backend/controllers","2","803","2025-09-10","9"
"875","FundingFile875.txt",".txt","AI","src/components","2","812","2025-05-30","6"
"876","FundingFile876.jsx",".jsx","Mentorship","frontend/components","2","221","2025-01-06","9"
"877","FundingFile877.js",".css","AI","src/pages","2","108","2025-10-30","9"
"878","MentorshipFile878.txt",".jsx","Mentorship","ai/models","2","998","2025-05-16","4"
"879","EntrepreneurFile879.js",".css","Funding","src/services","2","340","2025-04-08","3"
"880","AIFile880.css",".json","Entrepreneur","ai/models","2","577","2025-11-06","1"
"881","EntrepreneurFile881.html",".js","Youth","ai/models","2","180","2025-05-23","6"
"882","MentorshipFile882.js",".jsx","Youth","src/pages","2","480","2025-06-05","9"
"883","EntrepreneurFile883.txt",".jsx","Funding","src/services","2","75","2025-07-05","4"
"884","FundingFile884.json",".txt","Youth","ai/models","2","737","2025-10-24","9"
"885","AIFile885.css",".js","AI","src/components","2","480","2025-09-06","6"
"886","AIFile886.html",".json","Entrepreneur","src/pages","2","275","2025-10-18","3"
"887","MentorshipFile887.py",".css","Youth","ai/models","2","818","2025-02-16","6"
"888","FundingFile888.js",".js","Youth","frontend/components","2","332","2025-01-25","1"
"889","EntrepreneurFile889.jsx",".js","Funding","src/pages","2","896","2024-12-03","2"
"890","AIFile890.md",".txt","Entrepreneur","src/components","2","32","2024-12-12","3"
"891","FundingFile891.txt",".jsx","AI","src/components","2","258","2025-04-19","8"
"892","MentorshipFile892.md",".jsx","Funding","src/services","2","805","2025-04-11","9"
"893","EntrepreneurFile893.css",".txt","Funding","src/pages","2","693","2024-12-13","5"
"894","EntrepreneurFile894.py",".html","AI","frontend/components","2","206","2025-01-25","9"
"895","FundingFile895.jsx",".js","Funding","backend/controllers","2","338","2025-10-06","8"
"896","MentorshipFile896.jsx",".css","Mentorship","src/pages","2","367","2025-03-26","8"
"897","MentorshipFile897.html",".json","Entrepreneur","ai/models","2","914","2025-07-13","8"
"898","YouthFile898.md",".jsx","Funding","src/pages","2","436","2025-08-21","2"
"899","FundingFile899.md",".jsx","Entrepreneur","src/components","2","1022","2025-09-11","7"
"900","AIFile900.json",".html","AI","backend/controllers","2","524","2024-12-30","7"
"901","FundingFile901.py",".md","Entrepreneur","src/components","2","990","2025-06-12","9"
"902","FundingFile902.md",".jsx","Entrepreneur","src/components","2","327","2025-10-26","7"
"903","FundingFile903.json",".html","Funding","frontend/components","2","502","2025-08-20","9"
"904","FundingFile904.json",".py","Entrepreneur","frontend/components","2","499","2025-09-19","3"
"905","FundingFile905.txt",".md","AI","frontend/components","2","740","2025-06-23","2"
"906","EntrepreneurFile906.md",".js","Mentorship","ai/models","2","785","2025-05-02","3"
"907","FundingFile907.css",".html","AI","backend/controllers","2","79","2025-09-07","2"
"908","FundingFile908.py",".js","Youth","src/pages","2","120","2025-01-26","1"
"909","MentorshipFile909.html",".md","Youth","src/services","2","33","2025-05-01","7"
"910","AIFile910.js",".html","Mentorship","ai/models","2","890","2024-11-29","7"
"911","AIFile911.js",".js","Youth","backend/controllers","2","885","2025-09-23","6"
"912","YouthFile912.json",".jsx","AI","src/services","2","226","2025-09-02","6"
"913","EntrepreneurFile913.txt",".jsx","Youth","frontend/components","2","741","2025-08-08","2"
"914","MentorshipFile914.html",".html","AI","backend/controllers","2","543","2025-07-04","9"
"915","EntrepreneurFile915.jsx",".md","Funding","src/pages","2","640","2025-10-07","2"
"916","FundingFile916.css",".html","Entrepreneur","backend/controllers","2","972","2025-02-17","5"
"917","YouthFile917.css",".html","Mentorship","ai/models","2","918","2025-03-21","6"
"918","MentorshipFile918.css",".py","Entrepreneur","src/services","2","146","2025-02-18","3"
"919","AIFile919.py",".py","Youth","src/components","2","24","2024-12-04","6"
"920","YouthFile920.jsx",".html","Mentorship","src/services","2","337","2025-04-23","4"
"921","MentorshipFile921.json",".py","Youth","ai/models","2","997","2025-03-15","3"
"922","MentorshipFile922.md",".py","Youth","frontend/components","2","964","2025-04-06","8"
"923","FundingFile923.txt",".md","Entrepreneur","src/services","2","15","2025-02-02","7"
"924","EntrepreneurFile924.html",".json","Funding","frontend/components","2","424","2025-10-08","9"
"925","FundingFile925.md",".json","Youth","src/services","2","585","2025-10-03","8"
"926","MentorshipFile926.txt",".jsx","Entrepreneur","src/services","2","927","2025-06-17","8"
"927","YouthFile927.html",".md","Entrepreneur","src/services","2","505","2025-02-04","1"
"928","EntrepreneurFile928.html",".css","Funding","src/services","2","418","2025-07-22","5"
"929","MentorshipFile929.json",".md","AI","src/pages","2","280","2025-01-29","8"
"930","AIFile930.txt",".py","Funding","frontend/components","2","319","2025-06-08","6"
"931","EntrepreneurFile931.py",".txt","Funding","src/pages","2","322","2025-02-07","7"
"932","EntrepreneurFile932.py",".js","Mentorship","ai/models","2","362","2025-01-05","4"
"933","YouthFile933.html",".md","AI","backend/controllers","2","516","2025-05-24","9"
"934","YouthFile934.js",".jsx","Funding","frontend/components","2","198","2025-04-03","5"
"935","FundingFile935.py",".md","Youth","src/pages","2","197","2024-12-03","4"
"936","EntrepreneurFile936.jsx",".js","AI","src/services","2","639","2025-04-22","5"
"937","MentorshipFile937.css",".json","Funding","src/services","2","540","2025-08-11","5"
"938","YouthFile938.py",".py","Youth","src/services","2","9","2025-02-26","1"
"939","AIFile939.py",".css","AI","src/pages","2","596","2025-01-06","2"
"940","EntrepreneurFile940.txt",".md","Youth","src/services","2","500","2025-03-13","6"
"941","MentorshipFile941.txt",".txt","Entrepreneur","backend/controllers","2","702","2025-04-20","8"
"942","EntrepreneurFile942.js",".js","Mentorship","src/pages","2","738","2025-05-20","2"
"943","FundingFile943.txt",".css","Mentorship","src/pages","2","150","2025-03-29","4"
"944","FundingFile944.js",".py","Funding","backend/controllers","2","930","2025-08-31","8"
"945","MentorshipFile945.md",".txt","Mentorship","ai/models","2","879","2025-10-22","1"
"946","MentorshipFile946.js",".py","Funding","ai/models","2","795","2025-08-09","6"
"947","EntrepreneurFile947.js",".txt","AI","ai/models","2","1016","2025-05-25","9"
"948","AIFile948.html",".html","AI","src/components","2","187","2025-03-10","2"
"949","YouthFile949.js",".json","Entrepreneur","ai/models","2","965","2024-11-23","8"
"950","YouthFile950.json",".css","Youth","frontend/components","2","61","2025-06-27","5"
"951","MentorshipFile951.py",".json","Funding","frontend/components","2","83","2025-08-02","1"
"952","AIFile952.html",".json","Youth","ai/models","2","689","2025-06-30","1"
"953","FundingFile953.json",".py","Entrepreneur","src/components","2","845","2025-07-31","1"
"954","MentorshipFile954.py",".js","Entrepreneur","frontend/components","2","626","2025-01-06","8"
"955","MentorshipFile955.jsx",".css","Mentorship","src/components","2","494","2025-11-08","9"
"956","FundingFile956.js",".css","Funding","ai/models","2","872","2025-08-27","6"
"957","FundingFile957.css",".html","Youth","frontend/components","2","708","2025-04-09","7"
"958","EntrepreneurFile958.md",".py","Funding","frontend/components","2","698","2025-10-14","7"
"959","AIFile959.css",".js","Youth","src/services","2","691","2024-12-02","5"
"960","MentorshipFile960.js",".html","Entrepreneur","ai/models","2","940","2025-11-13","9"
"961","AIFile961.py",".css","AI","ai/models","2","978","2025-09-08","6"
"962","EntrepreneurFile962.css",".html","Youth","ai/models","2","26","2025-08-10","4"
"963","YouthFile963.md",".js","Mentorship","src/components","2","681","2025-07-29","2"
"964","EntrepreneurFile964.css",".py","Youth","frontend/components","2","30","2025-01-11","2"
"965","EntrepreneurFile965.txt",".json","Entrepreneur","src/components","2","438","2025-01-02","1"
"966","FundingFile966.html",".json","Mentorship","src/services","2","86","2025-06-20","5"
"967","YouthFile967.md",".html","Youth","src/services","2","216","2024-12-13","8"
"968","MentorshipFile968.txt",".html","AI","backend/controllers","2","886","2025-02-27","5"
"969","EntrepreneurFile969.html",".jsx","Entrepreneur","frontend/components","2","88","2025-09-21","7"
"970","MentorshipFile970.txt",".html","Mentorship","ai/models","2","52","2024-12-22","9"
"971","YouthFile971.html",".jsx","AI","backend/controllers","2","170","2025-09-24","7"
"972","YouthFile972.py",".html","Entrepreneur","frontend/components","2","526","2025-06-12","3"
"973","MentorshipFile973.js",".js","Mentorship","src/services","2","458","2025-06-20","8"
"974","YouthFile974.css",".py","Funding","ai/models","2","283","2024-11-27","1"
"975","YouthFile975.py",".js","AI","src/pages","2","43","2025-10-07","9"
"976","FundingFile976.jsx",".js","Entrepreneur","ai/models","2","148","2025-05-02","3"
"977","YouthFile977.txt",".md","AI","frontend/components","2","186","2025-08-13","2"
"978","YouthFile978.py",".md","Entrepreneur","frontend/components","2","454","2025-06-10","2"
"979","MentorshipFile979.js",".md","Youth","ai/models","2","934","2025-04-17","7"
"980","AIFile980.py",".txt","Entrepreneur","src/pages","2","89","2025-10-01","2"
"981","FundingFile981.py",".jsx","AI","src/services","2","21","2025-04-13","9"
"982","MentorshipFile982.js",".txt","Youth","src/pages","2","254","2025-06-16","3"
"983","YouthFile983.css",".js","Funding","src/components","2","227","2025-01-10","2"
"984","MentorshipFile984.css",".html","Funding","src/services","2","806","2025-08-18","2"
"985","AIFile985.js",".txt","Entrepreneur","src/services","2","952","2025-11-01","2"
"986","EntrepreneurFile986.md",".md","Youth","src/components","2","181","2025-01-05","2"
"987","YouthFile987.css",".css","Entrepreneur","ai/models","2","306","2025-07-25","8"
"988","EntrepreneurFile988.jsx",".md","AI","src/pages","2","145","2025-05-26","3"
"989","FundingFile989.jsx",".txt","Funding","ai/models","2","533","2025-05-01","8"
"990","FundingFile990.css",".js","AI","frontend/components","2","686","2025-06-16","1"
"991","AIFile991.js",".py","AI","src/components","2","296","2025-05-09","8"
"992","AIFile992.jsx",".txt","AI","ai/models","2","250","2025-02-07","5"
"993","EntrepreneurFile993.css",".js","Mentorship","src/components","2","314","2024-11-24","7"
"994","EntrepreneurFile994.py",".jsx","Youth","frontend/components","2","957","2025-05-08","8"
"995","FundingFile995.jsx",".html","Youth","src/pages","2","410","2025-02-28","7"
"996","MentorshipFile996.txt",".html","AI","backend/controllers","2","461","2025-07-09","7"
"997","MentorshipFile997.html",".txt","Funding","ai/models","2","1013","2025-08-04","4"
"998","FundingFile998.md",".py","AI","src/services","2","823","2025-01-22","1"
"999","FundingFile999.md",".json","Mentorship","src/services","2","90","2025-11-13","1"
"1000","EntrepreneurFile1000.jsx",".js","Funding","backend/controllers","2","567","2024-11-24","8"
"1001","YouthFile1001.js",".jsx","Funding","ai/models","2","626","2025-03-19","9"
"1002","AIFile1002.py",".json","Entrepreneur","backend/controllers","2","380","2025-03-27","2"
"1003","MentorshipFile1003.txt",".json","AI","frontend/components","2","755","2025-09-13","1"
"1004","MentorshipFile1004.json",".md","Mentorship","frontend/components","2","920","2025-08-10","7"
"1005","FundingFile1005.md",".txt","AI","src/services","2","830","2025-10-07","9"
"1006","MentorshipFile1006.jsx",".css","AI","src/pages","2","835","2025-06-11","4"
"1007","EntrepreneurFile1007.md",".md","AI","ai/models","2","652","2025-07-24","9"
"1008","AIFile1008.py",".md","Funding","frontend/components","2","211","2025-07-29","1"
"1009","EntrepreneurFile1009.css",".txt","AI","backend/controllers","2","910","2025-01-05","1"
"1010","YouthFile1010.md",".css","Youth","ai/models","2","508","2025-05-30","1"
"1011","AIFile1011.jsx",".html","Mentorship","frontend/components","2","848","2025-08-10","8"
"1012","YouthFile1012.css",".py","Youth","ai/models","2","732","2025-05-07","8"
"1013","FundingFile1013.json",".css","Entrepreneur","src/pages","2","80","2025-02-15","4"
"1014","EntrepreneurFile1014.md",".md","Entrepreneur","src/pages","2","654","2025-04-01","7"
"1015","EntrepreneurFile1015.json",".css","Youth","ai/models","2","66","2025-04-19","7"
"1016","FundingFile1016.html",".js","Mentorship","ai/models","2","857","2025-05-11","9"
"1017","AIFile1017.txt",".jsx","Youth","src/pages","2","291","2025-03-12","2"
"1018","YouthFile1018.css",".css","Funding","src/pages","2","968","2025-01-19","2"
"1019","MentorshipFile1019.js",".json","Funding","ai/models","2","450","2025-09-05","5"
"1020","AIFile1020.py",".js","AI","backend/controllers","2","546","2025-07-01","7"
"1021","AIFile1021.jsx",".json","Youth","src/services","2","228","2025-05-10","3"
